epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,1147.34,0.72268,0.47914,0.93092,0.98921,0.99153,0.99407,0.76676,0.91701,0.47608,1.06515,0.00051896,0.00051896,0.00051896
376,1150.57,0.70003,0.46567,0.91681,0.9984,0.99153,0.995,0.76614,0.92075,0.47281,1.06846,0.000515,0.000515,0.000515
377,1153.73,0.68649,0.46909,0.91234,0.99838,0.99153,0.995,0.75575,0.92483,0.47379,1.07194,0.00051104,0.00051104,0.00051104
378,1156.92,0.70313,0.45913,0.91853,0.99083,0.99153,0.99415,0.76127,0.93654,0.4715,1.07807,0.00050708,0.00050708,0.00050708
379,1160.06,0.6679,0.45705,0.91643,0.99919,0.99153,0.995,0.76387,0.95061,0.48593,1.0894,0.00050312,0.00050312,0.00050312
380,1163.28,0.69647,0.45883,0.92249,0.98253,0.98305,0.99221,0.75961,0.93316,0.47984,1.07782,0.00049916,0.00049916,0.00049916
381,1166.35,0.69224,0.46623,0.92546,0.99144,0.9814,0.9941,0.77164,0.90202,0.47363,1.06391,0.0004952,0.0004952,0.0004952
382,1169.5,0.71586,0.49431,0.93352,0.98304,0.98241,0.99419,0.76934,0.90006,0.46409,1.05217,0.00049124,0.00049124,0.00049124
383,1172.67,0.71448,0.46818,0.92538,0.98997,0.98305,0.99435,0.76781,0.9171,0.46729,1.0548,0.00048728,0.00048728,0.00048728
384,1175.89,0.68523,0.46936,0.9242,1,0.98275,0.99475,0.76949,0.92377,0.46853,1.06262,0.00048332,0.00048332,0.00048332
385,1179.03,0.67875,0.45975,0.92058,0.99062,0.98305,0.99449,0.77294,0.91847,0.46594,1.05573,0.00047936,0.00047936,0.00047936
386,1182.13,0.71902,0.47019,0.92287,0.98953,0.99153,0.99432,0.76686,0.93633,0.4838,1.06623,0.0004754,0.0004754,0.0004754
387,1185.24,0.70405,0.47383,0.92424,0.99054,0.99153,0.99432,0.76614,0.91324,0.48229,1.05735,0.00047144,0.00047144,0.00047144
388,1188.35,0.68703,0.45737,0.91385,0.99096,0.99153,0.99441,0.77852,0.9072,0.48082,1.05004,0.00046748,0.00046748,0.00046748
389,1191.63,0.69538,0.46836,0.9175,0.99103,0.99153,0.99424,0.77561,0.90548,0.47676,1.05118,0.00046352,0.00046352,0.00046352
